epoch,loss,val_loss
0,0.3672592341899872,0.279258668422699
1,0.26637792587280273,0.2673357427120209
2,0.26069560647010803,0.26512980461120605
3,0.25879091024398804,0.2636268734931946
4,0.25744569301605225,0.26316335797309875
5,0.2563820481300354,0.2635601758956909
6,0.25562089681625366,0.26247331500053406
7,0.25492429733276367,0.26126328110694885
8,0.2547113001346588,0.2606501281261444
9,0.2543684244155884,0.2608603537082672
10,0.2540411949157715,0.2615221440792084
11,0.2540680170059204,0.26059308648109436
12,0.25360003113746643,0.2600620687007904
13,0.25348788499832153,0.2601020932197571
14,0.2534499764442444,0.2598823308944702
15,0.2529114782810211,0.26095208525657654
16,0.2530641555786133,0.2599484324455261
17,0.252758264541626,0.26017627120018005
18,0.2525680363178253,0.2603023946285248
19,0.2525407671928406,0.2595560550689697
20,0.25251471996307373,0.26039648056030273
21,0.2523778975009918,0.260219007730484
22,0.25229331851005554,0.26102685928344727
23,0.2520099878311157,0.2604805827140808
24,0.25217205286026,0.26071617007255554
25,0.251942902803421,0.2607515752315521
26,0.25173306465148926,0.2598946988582611
27,0.2517918646335602,0.26047471165657043
28,0.25183579325675964,0.26024580001831055
29,0.25166285037994385,0.2592858374118805
30,0.2514808475971222,0.26022547483444214
31,0.2514529526233673,0.26038622856140137
32,0.2512640655040741,0.26069727540016174
33,0.25129732489585876,0.2605822682380676
34,0.2513572573661804,0.26003167033195496
35,0.251386821269989,0.2606534957885742
36,0.25127869844436646,0.2599317729473114
37,0.25107911229133606,0.2606585621833801
38,0.25087830424308777,0.26266807317733765
39,0.25114133954048157,0.2605013847351074
