epoch,loss,val_loss
0,0.3401243984699249,0.2946246564388275
1,0.2817586362361908,0.2815697193145752
2,0.2724783420562744,0.27625948190689087
3,0.26741641759872437,0.2727610468864441
4,0.26017776131629944,0.2691389322280884
5,0.25744521617889404,0.2668567895889282
6,0.25541630387306213,0.2696555256843567
7,0.2549442946910858,0.26601773500442505
8,0.2542663812637329,0.2632705867290497
9,0.25325506925582886,0.26322516798973083
10,0.2535695731639862,0.2639213502407074
11,0.2539064288139343,0.2654131352901459
12,0.25484326481819153,0.26430875062942505
13,0.25223466753959656,0.2632485032081604
14,0.25411152839660645,0.26593217253685
15,0.25133463740348816,0.26567357778549194
16,0.25188174843788147,0.2645862102508545
17,0.25202593207359314,0.26490065455436707
18,0.2529289126396179,0.2706219255924225
19,0.2527254521846771,0.26552698016166687
