epoch,loss,val_loss
0,0.42498424649238586,0.3093143105506897
1,0.29213276505470276,0.270945280790329
2,0.2709704637527466,0.2613207995891571
3,0.26525160670280457,0.2592332363128662
4,0.26347053050994873,0.2581483721733093
5,0.2622862458229065,0.25719067454338074
6,0.2611464262008667,0.2566407024860382
7,0.2601252496242523,0.25580668449401855
8,0.2594510018825531,0.2556045651435852
9,0.2590084373950958,0.2586494982242584
10,0.2585749328136444,0.2557466924190521
11,0.2583306133747101,0.25637438893318176
12,0.2580348253250122,0.2557704448699951
13,0.2578488290309906,0.2543184161186218
14,0.2575780153274536,0.25485527515411377
15,0.25751250982284546,0.25479021668434143
16,0.25727522373199463,0.25429534912109375
17,0.2573484480381012,0.2549499571323395
18,0.2570495009422302,0.2551364004611969
19,0.25706419348716736,0.25535163283348083
20,0.2567315101623535,0.2544759213924408
21,0.256698876619339,0.2546921968460083
22,0.25665831565856934,0.2538384199142456
23,0.2564542889595032,0.25380316376686096
24,0.2565428912639618,0.2554732859134674
25,0.25634127855300903,0.2549509108066559
26,0.25622230768203735,0.25695255398750305
27,0.2563517093658447,0.25498101115226746
28,0.2561676502227783,0.25506922602653503
29,0.25624552369117737,0.25342732667922974
30,0.2560565769672394,0.25389155745506287
31,0.25591447949409485,0.2540242075920105
32,0.25588926672935486,0.2551221549510956
33,0.25597116351127625,0.25534507632255554
34,0.25575658679008484,0.2580330967903137
35,0.2557331919670105,0.25462663173675537
36,0.2557156980037689,0.2574355900287628
37,0.25551608204841614,0.25529342889785767
38,0.2557205259799957,0.2551378309726715
39,0.2554815709590912,0.2557067573070526
