epoch,loss,val_loss
0,0.34073686599731445,0.2830176055431366
1,0.2651924788951874,0.26929953694343567
2,0.2578480541706085,0.26181864738464355
3,0.25552260875701904,0.2628777325153351
4,0.2533559799194336,0.2615956962108612
5,0.2526976764202118,0.2636720538139343
6,0.2516990900039673,0.2604445517063141
7,0.2514280378818512,0.25922662019729614
8,0.251607209444046,0.26218876242637634
9,0.25064438581466675,0.26106661558151245
10,0.25086647272109985,0.26296260952949524
11,0.25166088342666626,0.2603294253349304
12,0.24987322092056274,0.26211628317832947
13,0.2502419948577881,0.2587837874889374
14,0.24963225424289703,0.26020485162734985
15,0.25007086992263794,0.2591403126716614
16,0.25103363394737244,0.2587672770023346
17,0.24938170611858368,0.2583478093147278
18,0.25278404355049133,0.26596471667289734
19,0.25379928946495056,0.2707030773162842
20,0.25233978033065796,0.26735982298851013
21,0.25103962421417236,0.26309165358543396
22,0.25077372789382935,0.2595501244068146
23,0.25245943665504456,0.2620681822299957
24,0.2489745318889618,0.26333850622177124
25,0.24864473938941956,0.2568262219429016
26,0.24903149902820587,0.25836268067359924
27,0.2488100230693817,0.26302000880241394
28,0.2485836148262024,0.2592535614967346
29,0.24800726771354675,0.2600284516811371
30,0.24941563606262207,0.2655998766422272
31,0.2484535574913025,0.2601732909679413
32,0.24756766855716705,0.2632971704006195
33,0.24775537848472595,0.2625318765640259
34,0.24774178862571716,0.2587735652923584
35,0.2491787075996399,0.26053228974342346
