epoch,loss,val_loss
0,0.3330412805080414,0.2808660566806793
1,0.2699780762195587,0.26042860746383667
2,0.25856536626815796,0.257389634847641
3,0.2562865614891052,0.255241334438324
4,0.2550656795501709,0.2553040683269501
5,0.2543797791004181,0.2547034025192261
6,0.25379931926727295,0.2562693953514099
7,0.2533535957336426,0.2548026442527771
8,0.25316596031188965,0.2553988993167877
9,0.2529090642929077,0.25268521904945374
10,0.2525402307510376,0.25432130694389343
11,0.2526194751262665,0.25281763076782227
12,0.25221437215805054,0.25255629420280457
13,0.25207018852233887,0.25329238176345825
14,0.2517856955528259,0.2522147595882416
15,0.2519436180591583,0.25330302119255066
16,0.25159841775894165,0.25319212675094604
17,0.25136685371398926,0.25256556272506714
18,0.2513512074947357,0.25308746099472046
19,0.25137022137641907,0.253201961517334
20,0.251106858253479,0.2525821030139923
21,0.25139468908309937,0.2520579993724823
22,0.25092965364456177,0.2524735927581787
23,0.25113341212272644,0.2526053786277771
24,0.2507878839969635,0.25244081020355225
25,0.2509700655937195,0.2518589496612549
26,0.25093939900398254,0.2524096667766571
27,0.25102606415748596,0.25289279222488403
28,0.2506127953529358,0.25150296092033386
29,0.2505488693714142,0.25173187255859375
30,0.25040948390960693,0.25183600187301636
31,0.25081297755241394,0.2516718804836273
32,0.25039222836494446,0.2514355480670929
33,0.25142332911491394,0.25349581241607666
34,0.25148656964302063,0.25437626242637634
35,0.2503773868083954,0.25196680426597595
36,0.25037574768066406,0.2513556480407715
37,0.25022441148757935,0.2525169849395752
38,0.2503221035003662,0.2525438368320465
39,0.25088030099868774,0.2527030110359192
40,0.25008559226989746,0.2516717314720154
41,0.250078946352005,0.25168412923812866
42,0.25037017464637756,0.25275927782058716
43,0.2500411570072174,0.2514130473136902
44,0.25084394216537476,0.2509898841381073
45,0.25062891840934753,0.25314897298812866
46,0.2502562701702118,0.2521054744720459
47,0.24997422099113464,0.2518506944179535
48,0.2518622577190399,0.2524421811103821
49,0.2515907883644104,0.253166139125824
50,0.2506881356239319,0.25240764021873474
51,0.25094276666641235,0.2544447183609009
52,0.25036585330963135,0.25170737504959106
53,0.25065574049949646,0.2526373565196991
54,0.24983938038349152,0.2523946762084961
