epoch,loss,val_loss
0,0.4395299553871155,0.35655301809310913
1,0.3060426712036133,0.2808881103992462
2,0.26886916160583496,0.2619692087173462
3,0.2567555904388428,0.25554436445236206
4,0.25169873237609863,0.25256940722465515
5,0.24869278073310852,0.2505541145801544
6,0.2469751387834549,0.25012192130088806
7,0.24655331671237946,0.24931544065475464
8,0.24512602388858795,0.25034165382385254
9,0.24436931312084198,0.24841873347759247
10,0.24455398321151733,0.24825739860534668
11,0.2439243346452713,0.24703827500343323
12,0.24337458610534668,0.25004640221595764
13,0.24362987279891968,0.24825458228588104
14,0.2430216372013092,0.25034651160240173
15,0.24272331595420837,0.2508113980293274
16,0.2439345419406891,0.2500503361225128
17,0.2424568235874176,0.24885031580924988
18,0.2422381192445755,0.2514796853065491
19,0.24218226969242096,0.2504895031452179
20,0.24315205216407776,0.25320377945899963
21,0.24187539517879486,0.251285582780838
