epoch,loss,val_loss
0,0.36418071389198303,0.278749018907547
1,0.26941317319869995,0.2626892030239105
2,0.2610740065574646,0.25880417227745056
3,0.2574560046195984,0.25615769624710083
4,0.2555087208747864,0.2559698224067688
5,0.2545301616191864,0.2547711133956909
6,0.25412997603416443,0.25429171323776245
7,0.2535721957683563,0.2540678083896637
8,0.2533927261829376,0.2537064850330353
9,0.25306224822998047,0.2545827329158783
10,0.25309261679649353,0.25245630741119385
11,0.25286558270454407,0.25263386964797974
12,0.2526457905769348,0.25252437591552734
13,0.2527303397655487,0.25246474146842957
14,0.2524084746837616,0.252408504486084
15,0.252596378326416,0.2516426742076874
16,0.25238168239593506,0.2518143057823181
17,0.25219759345054626,0.2520362436771393
18,0.2521456480026245,0.2513471245765686
19,0.2525239586830139,0.2519964575767517
20,0.2520037293434143,0.2514384090900421
21,0.25201740860939026,0.25151902437210083
22,0.25207051634788513,0.2512677013874054
23,0.2520694434642792,0.2515333890914917
24,0.2519272565841675,0.2513277530670166
25,0.25204887986183167,0.2514367997646332
26,0.2518685460090637,0.25118908286094666
27,0.2518279552459717,0.251428484916687
28,0.25204557180404663,0.2517003118991852
29,0.25169140100479126,0.2510203421115875
30,0.2518906891345978,0.2515581250190735
31,0.2516883909702301,0.2510853707790375
32,0.25168633460998535,0.2511987090110779
33,0.2515769898891449,0.25119954347610474
34,0.2516329288482666,0.25135472416877747
35,0.2516181170940399,0.25132355093955994
36,0.251677006483078,0.25135231018066406
37,0.25170034170150757,0.251065731048584
38,0.2515811026096344,0.2511737048625946
39,0.2513977885246277,0.2513802945613861
