epoch,loss,val_loss
0,0.3827912509441376,0.3066507875919342
1,0.2928531765937805,0.2880983352661133
2,0.2812647521495819,0.2812959551811218
3,0.27556365728378296,0.27767449617385864
4,0.27033451199531555,0.27308183908462524
5,0.2662036716938019,0.2708864212036133
6,0.26278185844421387,0.2684082090854645
7,0.2601301074028015,0.26611340045928955
8,0.2583564221858978,0.2679821252822876
9,0.2570905387401581,0.264712393283844
10,0.2562226951122284,0.2640872299671173
11,0.255587100982666,0.26582127809524536
12,0.2550780773162842,0.2648189663887024
13,0.25466886162757874,0.2642257809638977
14,0.2541656494140625,0.2668774127960205
15,0.25389212369918823,0.26755279302597046
16,0.25361812114715576,0.26377761363983154
17,0.25328466296195984,0.26668959856033325
18,0.2530764639377594,0.26806366443634033
19,0.2527640759944916,0.2661658823490143
20,0.25264012813568115,0.26616156101226807
21,0.2525007724761963,0.26712319254875183
22,0.25216975808143616,0.26537835597991943
23,0.2520771324634552,0.2636319696903229
24,0.25185102224349976,0.26542752981185913
25,0.25183528661727905,0.2639407217502594
26,0.25130146741867065,0.26290297508239746
27,0.251177042722702,0.26387208700180054
28,0.25096645951271057,0.2643794119358063
29,0.2507070302963257,0.2615547180175781
30,0.2504149079322815,0.2640983760356903
31,0.2504492402076721,0.26354923844337463
32,0.25029435753822327,0.26300472021102905
33,0.2503921091556549,0.26265451312065125
34,0.2500471770763397,0.26262912154197693
35,0.24991637468338013,0.26257914304733276
36,0.2497929334640503,0.2628149092197418
37,0.2499464601278305,0.2628384530544281
38,0.24966344237327576,0.26270779967308044
39,0.2496112585067749,0.262233167886734
