epoch,loss,val_loss
0,0.4180814027786255,0.27179962396621704
1,0.2695833742618561,0.254686564207077
2,0.2613571286201477,0.2513647675514221
3,0.25901976227760315,0.2500598132610321
4,0.25799083709716797,0.2501532733440399
5,0.2571375072002411,0.24886642396450043
6,0.2566458284854889,0.24840538203716278
7,0.25598424673080444,0.2478339523077011
8,0.2554877996444702,0.24782727658748627
9,0.2551566958427429,0.24831397831439972
10,0.2549256384372711,0.24872712790966034
11,0.25469130277633667,0.247374027967453
12,0.25444352626800537,0.2476453185081482
13,0.2542611360549927,0.24724231660366058
14,0.2540957033634186,0.24698658287525177
15,0.25387731194496155,0.24794304370880127
16,0.25381115078926086,0.24776999652385712
17,0.2536269426345825,0.24696585536003113
18,0.2535445988178253,0.24733741581439972
19,0.2533634603023529,0.24775844812393188
20,0.25352007150650024,0.24710093438625336
21,0.25319182872772217,0.24673046171665192
22,0.25313568115234375,0.2471330165863037
23,0.2529006898403168,0.24720706045627594
24,0.2528633773326874,0.2467758059501648
25,0.2529177963733673,0.24679243564605713
26,0.25298288464546204,0.24757102131843567
27,0.25265341997146606,0.2463258057832718
28,0.2528012692928314,0.24731703102588654
29,0.2525355815887451,0.24709799885749817
30,0.25245872139930725,0.24666540324687958
31,0.2524963617324829,0.24644802510738373
32,0.25249922275543213,0.24626414477825165
33,0.2522951066493988,0.24683792889118195
34,0.2523203194141388,0.2464655637741089
35,0.25230467319488525,0.2469828575849533
36,0.2528384029865265,0.2462061494588852
37,0.2519631087779999,0.2466984987258911
38,0.25204187631607056,0.2463134527206421
39,0.25203457474708557,0.24648912250995636
40,0.25188615918159485,0.2463008016347885
41,0.2519976794719696,0.24637480080127716
42,0.2518988251686096,0.24663205444812775
43,0.2521592080593109,0.24661509692668915
44,0.2518344521522522,0.2467314749956131
45,0.25172439217567444,0.2465933859348297
46,0.2520925998687744,0.24584470689296722
47,0.2516170144081116,0.24637193977832794
48,0.25168901681900024,0.24597680568695068
49,0.251762330532074,0.24668024480342865
50,0.25156912207603455,0.24626518785953522
51,0.2515709400177002,0.24569180607795715
52,0.2516824007034302,0.24610862135887146
53,0.2516297996044159,0.24624186754226685
54,0.25153470039367676,0.24571190774440765
55,0.2514083683490753,0.24613447487354279
56,0.25142914056777954,0.2460443675518036
57,0.25140640139579773,0.24598059058189392
58,0.25133979320526123,0.24594148993492126
59,0.25142037868499756,0.24593918025493622
60,0.2513168156147003,0.24562279880046844
61,0.25138553977012634,0.24578922986984253
62,0.2513755261898041,0.24561867117881775
63,0.2513422667980194,0.24572888016700745
64,0.25144413113594055,0.24560041725635529
65,0.2512298822402954,0.2460242062807083
66,0.2511255741119385,0.24613770842552185
67,0.2514190077781677,0.24564874172210693
68,0.2511202394962311,0.24563747644424438
69,0.2512170374393463,0.24546878039836884
70,0.2513812482357025,0.24577273428440094
71,0.251065731048584,0.24551613628864288
72,0.2512935698032379,0.24573226273059845
73,0.25103214383125305,0.245792955160141
74,0.2511175274848938,0.24552100896835327
75,0.250995934009552,0.24554482102394104
76,0.251132607460022,0.24576550722122192
77,0.2514418363571167,0.24562904238700867
78,0.2513669431209564,0.24569767713546753
79,0.2509492337703705,0.24535079300403595
80,0.25109127163887024,0.24593770503997803
81,0.2509519159793854,0.2454482614994049
82,0.25110843777656555,0.2457701563835144
83,0.25110018253326416,0.2454572319984436
84,0.2509734332561493,0.24584190547466278
85,0.2511112093925476,0.2457875907421112
86,0.2509773075580597,0.24589933454990387
87,0.2509026527404785,0.2465442270040512
88,0.25119128823280334,0.24619102478027344
89,0.2511466443538666,0.24642519652843475
