epoch,loss,val_loss
0,0.3466016948223114,0.28943920135498047
1,0.2847020924091339,0.2835068702697754
2,0.2796141803264618,0.27586281299591064
3,0.2706568241119385,0.2644474506378174
4,0.26058724522590637,0.2587047815322876
5,0.2587607204914093,0.2600332200527191
6,0.2558344900608063,0.2553516626358032
7,0.2537657916545868,0.25421932339668274
8,0.25284507870674133,0.2574805021286011
9,0.2526041269302368,0.25622889399528503
10,0.25372886657714844,0.25641199946403503
11,0.25144869089126587,0.2535451650619507
12,0.25192779302597046,0.2556558847427368
13,0.25093236565589905,0.2544691860675812
14,0.2508990168571472,0.2556241452693939
15,0.25075963139533997,0.25247809290885925
16,0.25052231550216675,0.252604603767395
17,0.25017794966697693,0.25244465470314026
18,0.2502809464931488,0.2545885443687439
19,0.2500736117362976,0.2523496150970459
20,0.2502703070640564,0.25293898582458496
21,0.2513435184955597,0.25453004240989685
22,0.24979598820209503,0.25420844554901123
23,0.2487916797399521,0.25411495566368103
24,0.248835951089859,0.2538115680217743
25,0.2490231841802597,0.25502681732177734
26,0.24873170256614685,0.25346091389656067
27,0.2501699924468994,0.2532173991203308
28,0.24881164729595184,0.2535862624645233
29,0.24892544746398926,0.2523999810218811
