epoch,loss,val_loss
0,0.3495013117790222,0.2756405770778656
1,0.2727997601032257,0.25880563259124756
2,0.2634676992893219,0.25469133257865906
3,0.2600547671318054,0.2542586326599121
4,0.2578321397304535,0.251981258392334
5,0.25629663467407227,0.25218647718429565
6,0.2549630403518677,0.25140970945358276
7,0.2551382780075073,0.25039565563201904
8,0.2537447512149811,0.2484438121318817
9,0.25371524691581726,0.2508210837841034
10,0.25307175517082214,0.2480153888463974
11,0.2531861662864685,0.2528440058231354
12,0.25246018171310425,0.2480662763118744
13,0.25243282318115234,0.248567134141922
14,0.25161972641944885,0.2465411126613617
15,0.2521461546421051,0.2511637806892395
16,0.25182414054870605,0.24775481224060059
17,0.2511709928512573,0.24730944633483887
18,0.25215426087379456,0.2496355026960373
19,0.2509562373161316,0.24927237629890442
20,0.2506560981273651,0.24778003990650177
21,0.25093191862106323,0.25042724609375
22,0.25059419870376587,0.24748146533966064
23,0.2502771019935608,0.2463129609823227
24,0.25038495659828186,0.24899013340473175
25,0.2502775490283966,0.24843113124370575
26,0.25185006856918335,0.25093427300453186
27,0.25083503127098083,0.24867050349712372
28,0.2509878873825073,0.24853435158729553
29,0.25094279646873474,0.25015515089035034
30,0.2500869929790497,0.24766436219215393
31,0.24992527067661285,0.24735912680625916
32,0.24989008903503418,0.24707357585430145
33,0.250193327665329,0.24701915681362152
