epoch,loss,val_loss
0,0.3513129651546478,0.2763688564300537
1,0.27382415533065796,0.2605358064174652
2,0.26497918367385864,0.25701332092285156
3,0.2608836591243744,0.25434795022010803
4,0.25809812545776367,0.2521834969520569
5,0.2566855847835541,0.25198057293891907
6,0.25536027550697327,0.25213122367858887
7,0.2548021674156189,0.2514705955982208
8,0.25475382804870605,0.2491084188222885
9,0.2541823089122772,0.24971023201942444
10,0.25412827730178833,0.2492859810590744
11,0.25267356634140015,0.2504035532474518
12,0.2530924379825592,0.2509393095970154
13,0.2528263032436371,0.2476244419813156
14,0.2523125112056732,0.2490522414445877
15,0.25224268436431885,0.24944518506526947
16,0.2519049644470215,0.2472570836544037
17,0.2520853877067566,0.24736402928829193
18,0.2525506019592285,0.25055423378944397
19,0.2515786290168762,0.24906525015830994
20,0.25184527039527893,0.24810104072093964
21,0.25106850266456604,0.24857597053050995
22,0.25206491351127625,0.24934354424476624
23,0.25074753165245056,0.2475687563419342
24,0.2516602575778961,0.24952219426631927
25,0.25140440464019775,0.24819135665893555
26,0.2512850761413574,0.2486097514629364
