epoch,loss,val_loss
0,0.3787042498588562,0.28685715794563293
1,0.2745799422264099,0.2728486955165863
2,0.26699167490005493,0.2710106670856476
3,0.26397812366485596,0.2681125998497009
4,0.26204994320869446,0.2679513990879059
5,0.26105213165283203,0.2660588324069977
6,0.2598528563976288,0.2671373784542084
7,0.2589884102344513,0.26478421688079834
8,0.25831472873687744,0.2634979486465454
9,0.2576795518398285,0.26409196853637695
10,0.2573753595352173,0.2655155658721924
11,0.2569546103477478,0.26353198289871216
12,0.25678300857543945,0.2621617913246155
13,0.256415992975235,0.2629796266555786
14,0.25611165165901184,0.2635720670223236
15,0.2559061348438263,0.26292797923088074
16,0.25569847226142883,0.26331469416618347
17,0.2557952404022217,0.264081746339798
18,0.2556074559688568,0.2643224895000458
19,0.25533756613731384,0.2642076909542084
20,0.25535714626312256,0.26411932706832886
21,0.2548556625843048,0.26491087675094604
22,0.25504881143569946,0.2666105628013611
