epoch,loss,val_loss
0,0.3568778336048126,0.27976375818252563
1,0.2688760459423065,0.2618088722229004
2,0.25985175371170044,0.25730618834495544
3,0.2564300298690796,0.2559463381767273
4,0.25504711270332336,0.2554486393928528
5,0.2542523145675659,0.25455185770988464
6,0.25395268201828003,0.2556094527244568
7,0.25341829657554626,0.2547195255756378
8,0.25334611535072327,0.25383564829826355
9,0.2530563473701477,0.2547988295555115
10,0.2531311511993408,0.252804696559906
11,0.25295573472976685,0.2529289424419403
12,0.2526068687438965,0.2530616223812103
13,0.2526424825191498,0.25247707962989807
14,0.25240495800971985,0.25245195627212524
15,0.25294625759124756,0.25183090567588806
16,0.25227153301239014,0.2520036995410919
17,0.2522027790546417,0.25180765986442566
18,0.2520551383495331,0.251421719789505
19,0.25236406922340393,0.25196775794029236
20,0.25239792466163635,0.2517143487930298
21,0.2519516348838806,0.25131529569625854
22,0.251968652009964,0.2515898048877716
23,0.2520084083080292,0.25172433257102966
24,0.2520194947719574,0.25164133310317993
25,0.25204670429229736,0.25144103169441223
26,0.251808762550354,0.25113850831985474
27,0.2517457604408264,0.2513822913169861
28,0.2520202696323395,0.2518906891345978
29,0.2517104744911194,0.2511412799358368
30,0.251645028591156,0.2514549195766449
31,0.2518698275089264,0.2513270974159241
32,0.2515579164028168,0.250930517911911
33,0.2515171468257904,0.251015305519104
34,0.2515539228916168,0.2516937851905823
35,0.25176873803138733,0.25167131423950195
36,0.2515806257724762,0.2511674463748932
37,0.2516699433326721,0.25159168243408203
38,0.2515549063682556,0.25098684430122375
39,0.25141632556915283,0.25130146741867065
40,0.251628041267395,0.2511325776576996
41,0.25147271156311035,0.25092190504074097
42,0.2513962686061859,0.25089260935783386
43,0.25148212909698486,0.25134140253067017
44,0.25141823291778564,0.251110702753067
45,0.25141870975494385,0.25148454308509827
46,0.2514564096927643,0.2512873113155365
47,0.251462459564209,0.25112447142601013
48,0.2514617443084717,0.25126346945762634
49,0.25145697593688965,0.2508828043937683
50,0.251262366771698,0.25083810091018677
51,0.25139060616493225,0.25140678882598877
52,0.25139057636260986,0.2512326240539551
53,0.25123223662376404,0.251342236995697
54,0.2512971758842468,0.25114521384239197
55,0.2513076663017273,0.2508595585823059
56,0.25133582949638367,0.25131747126579285
57,0.25118571519851685,0.25114351511001587
58,0.2513255774974823,0.25119930505752563
59,0.25134843587875366,0.25092118978500366
60,0.2512005567550659,0.25086626410484314
