epoch,loss,val_loss
0,0.33133000135421753,0.2784031927585602
1,0.2775059938430786,0.27003124356269836
2,0.2712023854255676,0.268030047416687
3,0.26653438806533813,0.26243090629577637
4,0.262442022562027,0.2619793713092804
5,0.26103416085243225,0.26078560948371887
6,0.2603989541530609,0.2597792446613312
7,0.25929078459739685,0.26094675064086914
8,0.258878618478775,0.25782790780067444
9,0.25869908928871155,0.2594892084598541
10,0.25798600912094116,0.2595619857311249
11,0.2581467926502228,0.2611788213253021
12,0.257778525352478,0.2698320150375366
13,0.25696298480033875,0.267483651638031
14,0.2569635808467865,0.27515438199043274
15,0.25614649057388306,0.2724512219429016
16,0.25668013095855713,0.27857357263565063
17,0.25574737787246704,0.27788111567497253
18,0.2553742527961731,0.276840478181839
