epoch,loss,val_loss
0,0.3996739089488983,0.3308194875717163
1,0.2901873290538788,0.277940034866333
2,0.2655942440032959,0.2694959044456482
3,0.25903865694999695,0.2632282078266144
4,0.2565225660800934,0.2625243067741394
5,0.25540781021118164,0.263121634721756
6,0.2547302544116974,0.26006731390953064
7,0.25389784574508667,0.26137369871139526
8,0.2533389925956726,0.26086097955703735
9,0.2532287538051605,0.2613992691040039
10,0.2532309591770172,0.2605687379837036
11,0.25239574909210205,0.26022616028785706
12,0.25228068232536316,0.26197975873947144
13,0.2521578073501587,0.26224660873413086
14,0.25220170617103577,0.2605133056640625
15,0.25175607204437256,0.2614457905292511
16,0.25174275040626526,0.2620103657245636
