epoch,loss,val_loss
0,0.36988717317581177,0.3038371503353119
1,0.29084512591362,0.27972611784935
2,0.27478164434432983,0.2707389295101166
3,0.2671164274215698,0.26914528012275696
4,0.2637598216533661,0.26498231291770935
5,0.26242372393608093,0.2635478675365448
6,0.2618091106414795,0.2706061899662018
7,0.2611272931098938,0.2636037766933441
8,0.25989943742752075,0.263031929731369
9,0.2593151032924652,0.2634323239326477
10,0.25878259539604187,0.2619525194168091
11,0.25931039452552795,0.2611188292503357
12,0.2579587399959564,0.2640994191169739
13,0.2573990821838379,0.26056331396102905
14,0.2560107707977295,0.2625906467437744
15,0.25585559010505676,0.26008790731430054
16,0.2547104060649872,0.2640360891819
17,0.25473201274871826,0.27039051055908203
18,0.2539796233177185,0.26101353764533997
19,0.2539947032928467,0.2583118677139282
20,0.2536960542201996,0.2598893642425537
21,0.2551615238189697,0.26849278807640076
22,0.25219088792800903,0.2593507468700409
23,0.2517145574092865,0.264544814825058
24,0.2519221305847168,0.2646295726299286
25,0.25182053446769714,0.2799728810787201
26,0.25059980154037476,0.26727575063705444
27,0.2499077171087265,0.26495838165283203
28,0.24976156651973724,0.27175816893577576
29,0.24981434643268585,0.27991431951522827
